CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal
710335983,Existing Customer,57,F,0,High School,Divorced,Less than $40K,Blue,36,3532.0,869
720108783,Existing Customer,60,F,1,Uneducated,Single,Unknown,Blue,50,7459.0,1717
818259558,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,56,2294.0,1582
708511983,Existing Customer,37,M,3,Graduate,Married,$80K - $120K,Blue,18,1663.0,0
708838908,Existing Customer,49,F,3,Unknown,Single,$40K - $60K,Blue,42,5129.0,1654
778720533,Attrited Customer,53,F,4,Graduate,Married,Less than $40K,Blue,37,1722.0,0
793015083,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,40,2586.0,1270
821336133,Existing Customer,50,F,2,High School,Single,Less than $40K,Blue,46,8708.0,996
713905608,Existing Customer,56,F,3,Unknown,Single,Less than $40K,Blue,50,8869.0,0
779164608,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Blue,34,2641.0,1336
714835833,Existing Customer,43,M,4,High School,Divorced,$80K - $120K,Blue,36,34516.0,1048
823863033,Existing Customer,52,M,2,Unknown,Married,$80K - $120K,Silver,48,34516.0,1473
713321508,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,36,1965.0,1175
708992733,Existing Customer,50,F,0,High School,Married,Less than $40K,Blue,36,1513.0,0
709488108,Attrited Customer,42,M,4,College,Single,$40K - $60K,Blue,36,10543.0,0
716094333,Existing Customer,49,M,1,Graduate,Single,$80K - $120K,Blue,42,17764.0,1459
778567983,Existing Customer,50,F,2,Graduate,Single,$40K - $60K,Blue,43,1438.3,0
712178883,Existing Customer,49,F,2,College,Single,$40K - $60K,Blue,36,6371.0,1946
717490008,Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue,36,19188.0,1622
718282983,Existing Customer,60,M,0,College,Unknown,Less than $40K,Blue,47,3076.0,2257
747208083,Existing Customer,49,M,4,Graduate,Single,$40K - $60K,Blue,42,2822.0,1501
820276908,Attrited Customer,42,F,4,College,Married,$40K - $60K,Blue,37,4139.0,0
719960133,Existing Customer,42,M,3,College,Single,$80K - $120K,Silver,26,34516.0,904
711062958,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,23,4121.0,2084
714917583,Existing Customer,42,F,2,Doctorate,Unknown,Less than $40K,Silver,36,10074.0,1079
767256933,Existing Customer,43,M,5,Uneducated,Married,$60K - $80K,Blue,36,2621.0,598
712568358,Existing Customer,47,M,1,High School,Married,$60K - $80K,Blue,29,3394.0,0
789182358,Existing Customer,56,M,1,Uneducated,Single,$80K - $120K,Blue,45,17628.0,1414
716989683,Existing Customer,56,M,2,Doctorate,Single,$80K - $120K,Blue,48,4480.0,2465
827968383,Existing Customer,43,F,3,High School,Unknown,Less than $40K,Blue,39,3370.0,2284
819647358,Attrited Customer,38,M,2,Unknown,Single,$60K - $80K,Blue,33,12871.0,0
788966958,Existing Customer,47,F,1,Graduate,Married,Unknown,Blue,34,3112.0,2023
789502308,Attrited Customer,57,F,3,Unknown,Single,Less than $40K,Blue,49,1551.0,790
756458508,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,1682.0,930
714643983,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,36,2758.0,2017
711606558,Existing Customer,49,F,1,High School,Married,Less than $40K,Blue,39,1909.0,866
824155458,Existing Customer,48,M,2,High School,Married,$80K - $120K,Blue,44,11332.0,1647
710445183,Existing Customer,44,M,5,Doctorate,Single,$120K +,Blue,31,7567.0,2496
802834158,Attrited Customer,42,M,4,Unknown,Married,$60K - $80K,Blue,36,6743.0,1737
712038258,Attrited Customer,48,M,4,Unknown,Single,$80K - $120K,Blue,36,32838.0,1717
712864683,Attrited Customer,42,F,3,Doctorate,Single,Less than $40K,Blue,30,1438.3,0
813971283,Existing Customer,43,M,4,Unknown,Married,$80K - $120K,Blue,38,2510.0,1508
764211033,Existing Customer,50,F,3,Uneducated,Unknown,Less than $40K,Blue,43,3199.0,2517
721424583,Existing Customer,35,F,1,High School,Married,Less than $40K,Blue,26,1918.0,900
713886333,Attrited Customer,47,M,2,High School,Married,$60K - $80K,Blue,39,18660.0,728
711741708,Attrited Customer,41,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,33,7591.0,0
794217108,Existing Customer,43,M,2,College,Single,$120K +,Blue,37,14315.0,1348
715339758,Existing Customer,64,F,1,High School,Divorced,Unknown,Blue,36,18038.0,1184
709610283,Existing Customer,42,F,4,Graduate,Single,Less than $40K,Blue,34,1853.0,0
714575208,Existing Customer,49,M,5,Doctorate,Single,$40K - $60K,Blue,43,4951.0,2002
716758908,Existing Customer,46,M,3,Uneducated,Single,$120K +,Blue,27,34516.0,2213
778915233,Attrited Customer,51,F,0,Graduate,Married,Less than $40K,Blue,32,1757.0,331
789466008,Existing Customer,47,M,5,Graduate,Married,$60K - $80K,Blue,38,24033.0,612
716635758,Existing Customer,38,F,2,Unknown,Single,$40K - $60K,Blue,29,3276.0,2331
771819258,Existing Customer,52,M,1,Unknown,Married,$120K +,Blue,40,3614.0,0
713451408,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1943.0,1654
780146658,Attrited Customer,40,F,2,Post-Graduate,Married,$40K - $60K,Blue,25,3795.0,2517
711675108,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,30,4075.0,2189
755467683,Attrited Customer,48,F,1,Graduate,Single,Less than $40K,Blue,41,3001.0,482
792864858,Existing Customer,47,M,4,Unknown,Unknown,Less than $40K,Blue,37,5726.0,834
713009208,Existing Customer,54,F,3,Graduate,Single,Less than $40K,Blue,44,2077.0,1634
772231233,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Blue,30,2157.0,721
720510333,Existing Customer,40,F,3,College,Unknown,$40K - $60K,Blue,20,2037.0,1349
780199233,Existing Customer,33,M,2,Doctorate,Single,$120K +,Blue,23,14914.0,1102
711700158,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,39,1580.0,620
788275083,Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,38,15483.0,1719
708804633,Attrited Customer,44,F,2,Doctorate,Divorced,Less than $40K,Blue,36,1916.0,0
714479358,Attrited Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,36,3610.0,1554
711406758,Existing Customer,48,F,3,Graduate,Married,Less than $40K,Blue,36,1667.0,0
821424483,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,47,1438.3,0
769438608,Attrited Customer,48,F,1,Graduate,Married,Less than $40K,Blue,42,1942.0,860
822068583,Existing Customer,48,F,4,Uneducated,Single,Unknown,Blue,44,2231.0,0
711371208,Existing Customer,50,F,4,College,Married,Unknown,Blue,36,6465.0,1863
788832033,Existing Customer,35,M,2,High School,Unknown,$40K - $60K,Blue,19,8599.0,938
713452533,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,22,1438.3,0
720212508,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,37,4402.0,697
717825033,Existing Customer,50,M,0,Unknown,Divorced,$60K - $80K,Blue,36,5444.0,2499
779926608,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,1438.3,0
713608383,Attrited Customer,54,F,1,Unknown,Married,Less than $40K,Blue,40,1438.3,0
710125608,Existing Customer,45,F,5,Unknown,Single,Less than $40K,Blue,36,2679.0,1558
712724733,Existing Customer,31,F,0,Post-Graduate,Single,Less than $40K,Blue,19,2766.0,1731
718286658,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Silver,22,25293.0,1140
714195108,Existing Customer,45,F,2,Post-Graduate,Single,Unknown,Blue,37,2707.0,1796
720867708,Attrited Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,33,1748.0,1103
752573508,Existing Customer,45,F,3,High School,Single,$40K - $60K,Blue,26,4034.0,1867
768661758,Existing Customer,53,M,0,Uneducated,Divorced,$120K +,Blue,47,26129.0,1752
721126833,Attrited Customer,51,M,2,High School,Married,$80K - $120K,Blue,41,14902.0,0
716093133,Existing Customer,38,F,2,Uneducated,Single,$40K - $60K,Blue,31,12228.0,2137
771092433,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,42,1724.0,0
712807758,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,39,1438.3,0
721514883,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,25,16665.0,1147
824140908,Attrited Customer,52,M,3,Uneducated,Single,$120K +,Blue,48,20974.0,0
712971708,Existing Customer,43,F,5,Unknown,Single,Less than $40K,Blue,26,3139.0,1089
716471508,Existing Customer,54,M,2,Unknown,Single,$120K +,Blue,36,19865.0,0
782548758,Existing Customer,42,F,5,High School,Divorced,Less than $40K,Blue,36,2069.0,1288
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,25,2231.0,1791
717389433,Existing Customer,62,F,0,High School,Single,Unknown,Silver,51,33371.0,0
714292533,Existing Customer,48,F,3,College,Married,Less than $40K,Blue,36,2544.0,0
709585758,Existing Customer,41,M,4,High School,Single,$120K +,Blue,28,34516.0,0
712096758,Existing Customer,49,F,2,Graduate,Unknown,$40K - $60K,Blue,36,5370.0,653
811463283,Existing Customer,54,M,0,Graduate,Single,$80K - $120K,Blue,42,22437.0,1389
789358908,Attrited Customer,53,F,3,College,Married,Less than $40K,Blue,43,3573.0,0
718146258,Existing Customer,51,M,2,Graduate,Divorced,$60K - $80K,Blue,41,1959.0,0
710779083,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,48,1661.0,0
709166883,Existing Customer,39,F,3,Uneducated,Single,Unknown,Blue,27,5363.0,0
712554183,Existing Customer,65,F,2,College,Single,$40K - $60K,Blue,54,3009.0,721
721315233,Existing Customer,47,M,4,High School,Single,$40K - $60K,Silver,32,18535.0,1192
714766383,Existing Customer,42,M,3,High School,Single,Less than $40K,Blue,24,2171.0,1415
797491683,Attrited Customer,45,M,5,Unknown,Married,$80K - $120K,Silver,39,34516.0,1964
714157908,Existing Customer,57,F,0,Unknown,Married,Less than $40K,Blue,42,2376.0,1515
714588408,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,43,2882.0,0
719627133,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,37,3277.0,2481
714125883,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,2514.0,1845
712865583,Existing Customer,57,F,5,Graduate,Married,$40K - $60K,Blue,49,3301.0,2517
779363283,Existing Customer,48,M,3,Post-Graduate,Single,$60K - $80K,Blue,34,12391.0,784
779224758,Existing Customer,47,F,2,Doctorate,Single,Less than $40K,Blue,37,2168.0,1485
718775808,Existing Customer,42,F,3,Unknown,Married,Unknown,Blue,31,7762.0,1319
710267583,Existing Customer,45,F,3,Doctorate,Divorced,Unknown,Blue,33,12587.0,815
711305208,Existing Customer,52,M,2,Unknown,Married,$60K - $80K,Blue,36,14785.0,1088
717531483,Existing Customer,37,M,2,High School,Single,$60K - $80K,Blue,21,3433.0,964
709170108,Attrited Customer,60,F,1,Unknown,Single,$40K - $60K,Blue,41,2425.0,0
716056158,Attrited Customer,63,M,0,Graduate,Single,$60K - $80K,Blue,51,11619.0,0
711326583,Existing Customer,62,F,0,High School,Single,Less than $40K,Blue,50,3989.0,0
715406658,Attrited Customer,47,F,1,Unknown,Single,Less than $40K,Blue,37,2173.0,596
712814658,Existing Customer,50,F,0,Graduate,Married,Less than $40K,Blue,43,2393.0,1499
773228133,Attrited Customer,39,F,2,Graduate,Married,Less than $40K,Blue,29,1677.0,0
710453283,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,27,2035.0,0
795266208,Existing Customer,39,M,3,College,Single,$120K +,Blue,30,8842.0,0
779090883,Existing Customer,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,2483.0,1297
712309758,Existing Customer,65,M,0,Graduate,Single,$40K - $60K,Blue,49,13921.0,1201
716625033,Attrited Customer,32,F,1,Graduate,Single,Less than $40K,Blue,36,2761.0,0
790112133,Existing Customer,47,F,2,Post-Graduate,Single,$40K - $60K,Blue,40,2623.0,1647
797238108,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,43,3232.0,824
716782758,Attrited Customer,48,M,3,Graduate,Single,$60K - $80K,Blue,42,19075.0,0
715588008,Existing Customer,45,M,4,College,Married,$80K - $120K,Blue,31,31978.0,1659
713977308,Existing Customer,62,M,1,Graduate,Single,$120K +,Blue,53,34516.0,2061
719059083,Existing Customer,45,F,3,High School,Unknown,Less than $40K,Blue,33,6225.0,1596
708797583,Attrited Customer,49,F,4,Unknown,Single,Unknown,Blue,31,2672.0,0
708809283,Attrited Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,33,10360.0,2517
771529608,Existing Customer,50,M,2,High School,Married,$120K +,Blue,38,10747.0,1027
715776033,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,Blue,33,3135.0,0
778619358,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,22,1438.3,860
715717608,Existing Customer,41,F,4,Uneducated,Unknown,Less than $40K,Blue,32,3189.0,0
789204933,Existing Customer,65,M,1,Uneducated,Single,Less than $40K,Blue,55,8963.0,0
711100608,Attrited Customer,55,M,1,Uneducated,Single,$60K - $80K,Blue,48,1723.0,0
713591283,Existing Customer,36,F,3,Uneducated,Married,Unknown,Blue,23,2161.0,1404
719344608,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,27,3901.0,1001
787659483,Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,48,1438.3,801
822948708,Existing Customer,42,F,3,Uneducated,Divorced,Less than $40K,Blue,38,3131.0,849
710080383,Existing Customer,38,F,2,Graduate,Single,$40K - $60K,Blue,36,2331.0,1709
715596783,Existing Customer,29,F,1,Uneducated,Married,Less than $40K,Blue,18,1895.0,1146
798773208,Existing Customer,46,F,4,Unknown,Divorced,Unknown,Blue,40,26496.0,1406
768624258,Attrited Customer,55,F,2,Graduate,Single,Less than $40K,Blue,49,1583.0,234
721412208,Existing Customer,57,F,2,High School,Married,Less than $40K,Blue,36,1438.3,904
708129933,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,2072.0,1544
719703483,Existing Customer,47,F,1,Doctorate,Divorced,Less than $40K,Blue,37,2707.0,1367
708290208,Existing Customer,43,F,3,High School,Married,Less than $40K,Silver,31,13608.0,1190
710431158,Existing Customer,52,F,3,Unknown,Single,Unknown,Blue,36,10273.0,1657
816528333,Existing Customer,64,F,0,High School,Single,Less than $40K,Blue,56,2609.0,1115
778760808,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,39,8431.0,1862
718025808,Existing Customer,61,M,0,High School,Divorced,$60K - $80K,Blue,51,5852.0,1935
815860008,Existing Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,35,3140.0,2183
780126033,Attrited Customer,50,M,4,Unknown,Married,$40K - $60K,Blue,35,12914.0,1227
720135333,Existing Customer,45,F,5,Graduate,Single,Less than $40K,Blue,34,8694.0,961
719174433,Attrited Customer,36,F,1,Unknown,Single,Less than $40K,Blue,24,1735.0,0
821521983,Existing Customer,51,F,3,High School,Single,Unknown,Blue,46,2286.0,1641
716961933,Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,36,3589.0,1808
712834533,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,39,2673.0,1275
710544033,Existing Customer,47,M,2,Unknown,Married,$80K - $120K,Blue,36,9437.0,2024
710622333,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,28,2751.0,2258
714277758,Existing Customer,40,M,1,High School,Single,$40K - $60K,Blue,28,11557.0,1050
713166333,Existing Customer,38,F,2,High School,Married,Unknown,Blue,27,14831.0,1302
714346608,Attrited Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,36,1495.0,0
778284783,Existing Customer,44,M,5,Unknown,Married,$60K - $80K,Blue,34,2791.0,1979
714721608,Existing Customer,38,M,3,Graduate,Single,$120K +,Blue,29,9703.0,941
716453883,Existing Customer,47,M,5,Unknown,Single,$120K +,Blue,39,3889.0,1839
713876958,Existing Customer,32,F,0,Unknown,Single,Unknown,Blue,26,14140.0,845
794967408,Existing Customer,53,M,3,Post-Graduate,Married,$80K - $120K,Blue,47,9106.0,975
798481383,Attrited Customer,40,F,3,Uneducated,Married,Less than $40K,Blue,34,2694.0,0
718697583,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Blue,36,19629.0,0
711799458,Existing Customer,41,M,4,Graduate,Single,$40K - $60K,Blue,36,6507.0,1452
823904133,Attrited Customer,53,F,2,College,Single,Unknown,Blue,49,10195.0,0
718005108,Existing Customer,44,F,5,College,Married,Less than $40K,Blue,34,2096.0,1711
717877533,Existing Customer,39,F,2,Graduate,Single,$40K - $60K,Blue,36,11314.0,0
711883833,Existing Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,1837.0,665
711646908,Attrited Customer,39,M,3,Unknown,Single,$60K - $80K,Blue,23,7821.0,2517
718171308,Attrited Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,1984.0,0
709627983,Existing Customer,56,F,3,Post-Graduate,Single,Less than $40K,Blue,36,2535.0,1699
716580933,Existing Customer,63,M,0,Uneducated,Single,$40K - $60K,Blue,36,1970.0,1224
713600958,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,38,34516.0,2076
772248408,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,29,2694.0,1833
720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,4476.0,0
770024733,Attrited Customer,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1699.0,0
710912733,Existing Customer,44,F,1,Uneducated,Married,Less than $40K,Blue,36,1953.0,1762
712860858,Existing Customer,56,F,2,Graduate,Unknown,Unknown,Blue,45,5264.0,0
708702258,Attrited Customer,40,F,3,Uneducated,Single,Unknown,Blue,36,3698.0,478
797169633,Existing Customer,41,M,4,Graduate,Single,$120K +,Blue,35,34516.0,825
709922508,Existing Customer,40,F,4,Unknown,Married,Less than $40K,Blue,28,2712.0,0
712802733,Existing Customer,45,F,4,High School,Divorced,Less than $40K,Blue,36,5486.0,685
716981358,Existing Customer,40,F,2,Post-Graduate,Married,Less than $40K,Blue,32,2107.0,941
758787333,Existing Customer,52,M,3,Uneducated,Unknown,$120K +,Blue,45,18096.0,2404
720519333,Attrited Customer,59,F,2,Unknown,Single,Unknown,Blue,45,2721.0,1885
717387933,Existing Customer,49,F,2,High School,Divorced,Less than $40K,Blue,36,2976.0,2257
738195708,Existing Customer,47,M,2,Graduate,Divorced,$80K - $120K,Blue,40,16741.0,1225
708560733,Existing Customer,42,F,3,Graduate,Divorced,Less than $40K,Blue,36,3714.0,2517
717001908,Attrited Customer,41,F,5,Graduate,Married,Less than $40K,Blue,28,6936.0,0
768972558,Existing Customer,43,M,5,High School,Married,$120K +,Blue,37,11099.0,0
716899233,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Gold,20,15987.0,1965
715567608,Existing Customer,45,F,1,High School,Unknown,Less than $40K,Blue,35,4406.0,1247
713264583,Existing Customer,43,M,2,High School,Married,$120K +,Silver,23,34516.0,1153
716769783,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,40,5104.0,736
719564208,Attrited Customer,46,F,1,Uneducated,Single,$40K - $60K,Blue,30,7195.0,0
716680983,Existing Customer,41,F,3,Doctorate,Married,Less than $40K,Blue,36,1956.0,1053
715719033,Existing Customer,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,3317.0,2517
713229633,Attrited Customer,45,F,0,Unknown,Married,$40K - $60K,Blue,30,2759.0,0
788246958,Existing Customer,44,F,2,Graduate,Married,Unknown,Blue,36,6038.0,0
720419358,Existing Customer,35,F,2,Uneducated,Single,Less than $40K,Blue,36,2942.0,2100
772545858,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,39,5095.0,0
771431133,Existing Customer,47,F,4,Graduate,Unknown,Less than $40K,Blue,35,1438.3,0
717800358,Existing Customer,48,M,3,High School,Single,$80K - $120K,Blue,36,10111.0,868
798041508,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,44,3201.0,2517
710626758,Existing Customer,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,2761.0,0
718982058,Existing Customer,37,M,3,Graduate,Divorced,$40K - $60K,Blue,36,5987.0,1405
791822733,Existing Customer,47,F,3,High School,Single,Unknown,Blue,41,5630.0,748
718762308,Existing Customer,35,F,1,Graduate,Single,Unknown,Blue,36,6622.0,2126
716841783,Existing Customer,51,M,0,Graduate,Married,$120K +,Blue,36,18733.0,1292
794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,2265.0,1345
721359183,Existing Customer,33,F,2,Unknown,Married,$40K - $60K,Blue,19,2907.0,1537
715014633,Attrited Customer,32,F,0,Uneducated,Married,Unknown,Blue,36,8791.0,0
714372333,Attrited Customer,59,F,0,Doctorate,Married,Less than $40K,Blue,52,2302.0,0
